Age,Gender,Income,Credit_Score,Loan_Amount,Loan_Term,Employment_Status,Interest_Rate,Debt_To_Income_Ratio,Education_Level,Marital_Status,Previous_Loans,Default
52,Female,746000.0,697,749000.0,24,Employed,8.09,13.7,Bachelor,Married,2,0
50,Female,554000.0,795,804000.0,36,Employed,5.15,9.2,Master,Married,3,0
29,Male,911000.0,649,823000.0,12,Employed,9.53,9.6,High School,Married,1,0
40,Female,863000.0,542,644000.0,60,Self-employed,13.74,11.8,Bachelor,Single,0,0
39,Male,1002000.0,685,644000.0,24,Self-employed,9.45,6.9,Master,Married,0,1
41,Male,794000.0,633,736000.0,12,Employed,10.01,10.0,PhD,Divorced,0,0
32,Male,724000.0,743,596000.0,12,Employed,6.71,6.5,Master,Single,1,0
60,Male,1770000.0,824,3000000.0,36,Employed,4.28,8.2,Bachelor,Single,2,0
46,Male,602000.0,737,414000.0,12,Self-employed,7.89,7.1,Master,Married,3,0
40,Male,1067000.0,794,1563000.0,48,Self-employed,6.18,11.7,PhD,Married,0,0
42,Male,726000.0,680,745000.0,48,Employed,8.6,10.2,Bachelor,Married,1,0
43,Male,777000.0,758,807000.0,24,Employed,6.26,8.7,High School,Married,1,1
47,Male,793000.0,779,282000.0,36,Employed,5.63,4.0,PhD,Married,3,0
45,Male,695000.0,742,782000.0,12,Employed,6.74,9.0,High School,Married,3,0
59,Male,1067000.0,693,691000.0,36,Employed,8.21,6.0,High School,Married,2,0
45,Female,1362000.0,721,793000.0,24,Employed,7.37,4.7,Bachelor,Divorced,3,0
68,Female,1061000.0,739,426000.0,24,Employed,6.83,4.2,Bachelor,Divorced,2,1
55,Female,917000.0,628,584000.0,36,Employed,10.16,8.9,Master,Married,2,1
37,Male,641000.0,769,482000.0,24,Employed,5.93,5.3,Bachelor,Single,1,1
59,Female,1049000.0,820,484000.0,48,Employed,4.4,3.0,High School,Married,5,1
34,Male,1797000.0,683,683000.0,36,Employed,8.51,3.7,Master,Married,2,0
54,Male,800000.0,739,722000.0,48,Employed,6.83,8.1,Master,Married,4,0
42,Male,765000.0,748,841000.0,60,Self-employed,7.56,9.6,Master,Divorced,2,0
56,Female,771000.0,730,599000.0,60,Employed,7.1,8.5,Bachelor,Married,3,1
56,Male,784000.0,702,948000.0,36,Employed,7.94,10.9,High School,Divorced,2,1
53,Male,511000.0,792,373000.0,36,Employed,5.24,5.1,Bachelor,Single,2,0
53,Male,996000.0,679,657000.0,36,Employed,8.63,6.6,High School,Married,4,0
40,Female,673000.0,541,264000.0,48,Employed,12.77,6.5,High School,Married,0,1
32,Female,545000.0,779,222000.0,36,Employed,5.63,5.2,Master,Married,2,0
42,Male,1080000.0,732,1953000.0,60,Self-employed,8.04,15.5,Bachelor,Married,3,1
36,Male,624000.0,781,809000.0,24,Employed,5.57,9.6,Bachelor,Single,1,0
50,Male,797000.0,587,279000.0,36,Self-employed,12.39,5.4,Master,Divorced,3,0
41,Female,1389000.0,510,824000.0,36,Employed,13.7,8.9,Bachelor,Married,1,0
64,Male,664000.0,813,491000.0,48,Employed,4.61,4.6,High School,Single,3,0
48,Female,601000.0,591,326000.0,12,Employed,11.27,7.4,Bachelor,Married,0,0
54,Male,959000.0,769,595000.0,36,Employed,5.93,6.0,High School,Married,3,0
34,Female,1215000.0,773,1078000.0,36,Unemployed,7.81,7.6,PhD,Married,2,0
55,Male,618000.0,741,657000.0,12,Self-employed,7.77,9.9,Master,Divorced,5,0
59,Male,1015000.0,583,741000.0,36,Employed,11.51,10.4,Bachelor,Married,3,0
44,Male,1026000.0,731,694000.0,36,Employed,7.07,6.5,High School,Married,3,0
47,Male,545000.0,795,386000.0,12,Employed,5.15,8.6,High School,Single,4,0
52,Male,1126000.0,673,1183000.0,36,Employed,8.81,10.6,Master,Married,0,0
36,Female,1108000.0,671,921000.0,60,Employed,8.87,8.2,PhD,Single,3,0
45,Male,788000.0,678,550000.0,60,Employed,8.66,10.3,High School,Single,0,0
42,Female,1286000.0,557,743000.0,36,Employed,12.29,8.3,PhD,Single,0,0
35,Female,1213000.0,796,1082000.0,36,Employed,5.12,5.5,Bachelor,Single,3,0
41,Male,874000.0,788,539000.0,24,Employed,5.36,4.7,High School,Single,2,0
31,Female,717000.0,848,846000.0,60,Employed,3.56,6.0,High School,Married,0,0
28,Female,616000.0,711,277000.0,24,Employed,7.67,5.2,Master,Single,1,0
34,Male,818000.0,752,498000.0,36,Employed,6.44,4.7,Bachelor,Single,2,0
62,Female,1076000.0,611,898000.0,12,Employed,10.67,11.4,Master,Divorced,4,0
46,Male,788000.0,731,354000.0,36,Employed,7.07,4.7,High School,Married,1,0
63,Male,581000.0,726,223000.0,12,Employed,7.22,5.0,Master,Married,1,0
43,Female,1297000.0,799,1018000.0,48,Self-employed,6.03,7.3,High School,Single,2,0
40,Male,895000.0,775,348000.0,36,Employed,5.75,3.2,High School,Married,2,1
45,Male,774000.0,815,356000.0,36,Employed,4.55,4.2,High School,Married,1,0
43,Male,1122000.0,788,1212000.0,24,Employed,5.36,6.5,Master,Married,2,0
33,Female,1396000.0,788,962000.0,48,Employed,5.36,4.7,Master,Married,0,0
48,Female,492000.0,544,532000.0,12,Employed,12.68,16.4,High School,Married,0,0
37,Male,957000.0,780,440000.0,36,Employed,5.6,4.4,Bachelor,Divorced,0,0
48,Female,614000.0,716,414000.0,36,Employed,7.52,8.6,Master,Married,2,0
49,Female,1014000.0,662,809000.0,60,Self-employed,10.14,9.0,Bachelor,Single,2,0
35,Male,863000.0,538,307000.0,24,Employed,12.86,7.4,PhD,Married,1,1
31,Male,1005000.0,733,1180000.0,36,Employed,7.01,10.7,PhD,Single,0,0
52,Female,771000.0,649,640000.0,36,Employed,9.53,9.3,Bachelor,Married,1,0
44,Female,553000.0,684,201000.0,48,Employed,8.48,5.2,Master,Married,3,0
30,Female,714000.0,734,502000.0,12,Employed,6.98,6.2,Master,Married,1,1
69,Male,1045000.0,804,958000.0,36,Employed,4.88,5.5,Bachelor,Married,4,0
30,Male,1146000.0,773,662000.0,24,Employed,5.81,3.9,Bachelor,Married,2,0
50,Male,653000.0,679,246000.0,12,Employed,8.63,6.0,High School,Married,1,0
66,Male,1259000.0,664,951000.0,24,Employed,9.08,7.2,PhD,Single,1,0
38,Male,701000.0,624,1371000.0,60,Self-employed,11.28,23.3,Master,Married,2,0
35,Female,929000.0,660,519000.0,24,Self-employed,10.2,7.0,High School,Married,2,1
34,Male,714000.0,573,929000.0,60,Employed,11.81,18.6,Bachelor,Single,0,1
40,Female,893000.0,831,511000.0,24,Employed,4.07,3.4,Bachelor,Married,3,0
33,Male,1105000.0,708,850000.0,60,Self-employed,8.76,8.1,Master,Married,1,1
50,Female,646000.0,582,563000.0,36,Employed,11.54,11.8,Bachelor,Married,0,1
31,Male,674000.0,655,442000.0,24,Employed,9.35,9.0,Master,Married,1,1
45,Male,908000.0,702,552000.0,36,Employed,7.94,6.4,High School,Married,4,0
71,Male,2099000.0,699,2042000.0,36,Employed,8.03,8.7,Bachelor,Divorced,4,0
54,Female,712000.0,516,1025000.0,36,Employed,13.52,20.7,Bachelor,Divorced,2,0
48,Female,1756000.0,821,1571000.0,36,Employed,4.37,4.3,High School,Single,3,0
40,Male,1707000.0,634,878000.0,36,Employed,9.98,6.0,Master,Married,1,0
48,Male,845000.0,483,414000.0,36,Self-employed,15.51,8.7,Master,Married,0,0
45,Female,791000.0,553,1687000.0,48,Employed,12.41,28.0,PhD,Single,2,1
43,Male,708000.0,710,526000.0,36,Self-employed,8.7,8.4,Master,Married,3,0
34,Male,810000.0,586,382000.0,60,Self-employed,12.42,8.6,Bachelor,Married,0,0
57,Male,643000.0,523,227000.0,60,Employed,13.31,7.5,PhD,Married,1,0
44,Female,838000.0,662,278000.0,12,Employed,9.14,4.1,Master,Married,0,1
37,Male,1393000.0,720,1162000.0,12,Employed,7.4,6.7,Bachelor,Single,1,0
41,Male,716000.0,574,584000.0,36,Self-employed,12.78,14.4,Bachelor,Married,1,0
43,Female,797000.0,645,436000.0,36,Employed,9.65,6.0,PhD,Married,2,0
54,Male,601000.0,672,400000.0,24,Employed,8.84,7.5,Master,Married,1,0
51,Male,981000.0,595,375000.0,24,Employed,11.15,6.0,Master,Married,1,0
52,Male,952000.0,693,694000.0,36,Employed,8.21,8.8,High School,Married,0,0
26,Female,819000.0,559,603000.0,36,Employed,12.23,10.3,Master,Single,1,0
43,Male,803000.0,528,361000.0,24,Employed,13.16,7.4,Bachelor,Divorced,2,0
44,Female,789000.0,696,1258000.0,48,Employed,8.12,13.9,High School,Married,2,0
27,Female,949000.0,626,426000.0,36,Self-employed,11.22,6.4,Master,Single,1,0
39,Male,835000.0,565,564000.0,36,Employed,12.05,8.9,Master,Single,0,1
52,Female,966000.0,673,971000.0,36,Employed,8.81,9.7,Bachelor,Single,4,0
34,Male,884000.0,805,655000.0,24,Self-employed,5.85,6.3,Bachelor,Married,0,1
46,Male,1240000.0,745,825000.0,36,Employed,6.65,5.2,High School,Married,3,0
37,Male,1037000.0,770,437000.0,24,Employed,5.9,4.3,High School,Married,3,0
26,Male,854000.0,789,1254000.0,12,Employed,5.33,9.1,Bachelor,Single,1,1
38,Male,1407000.0,832,1027000.0,36,Self-employed,5.04,4.1,High School,Married,2,0
64,Male,1034000.0,756,972000.0,24,Employed,6.32,8.0,Bachelor,Married,3,0
53,Male,1344000.0,717,1298000.0,36,Employed,7.49,7.7,Master,Married,0,0
62,Female,1088000.0,659,550000.0,36,Employed,9.23,5.5,High School,Married,1,0
44,Male,556000.0,604,316000.0,24,Employed,10.88,8.1,High School,Single,2,0
33,Female,1284000.0,736,1768000.0,12,Self-employed,7.92,12.5,PhD,Divorced,0,0
46,Male,898000.0,846,454000.0,48,Employed,3.62,2.9,Master,Married,0,0
44,Male,844000.0,683,1683000.0,12,Employed,8.51,17.9,High School,Single,2,1
55,Male,966000.0,745,510000.0,36,Employed,6.65,4.9,High School,Divorced,0,1
33,Male,745000.0,690,316000.0,36,Employed,8.3,5.0,Master,Divorced,0,0
44,Male,917000.0,675,655000.0,48,Employed,8.75,7.3,Bachelor,Married,1,0
35,Female,702000.0,670,1443000.0,48,Employed,8.9,20.2,Master,Married,0,0
40,Female,1291000.0,692,432000.0,48,Employed,8.24,3.3,Bachelor,Divorced,0,0
51,Female,850000.0,659,528000.0,24,Employed,9.23,6.3,PhD,Single,1,0
44,Male,770000.0,752,700000.0,48,Employed,6.44,10.4,Master,Married,1,0
42,Female,666000.0,789,511000.0,24,Employed,5.33,6.0,High School,Single,2,0
42,Male,923000.0,793,835000.0,24,Employed,5.21,6.1,Bachelor,Married,2,0
44,Male,906000.0,620,423000.0,36,Self-employed,11.4,6.2,Bachelor,Divorced,2,0
53,Female,991000.0,797,584000.0,36,Employed,5.09,4.9,High School,Married,0,0
57,Female,695000.0,652,427000.0,12,Employed,9.44,7.1,High School,Married,4,1
61,Male,633000.0,644,260000.0,12,Employed,9.68,4.4,High School,Married,0,0
53,Male,1068000.0,746,758000.0,48,Employed,6.62,5.5,Bachelor,Divorced,0,0
40,Male,1395000.0,643,765000.0,48,Employed,9.71,6.1,Master,Married,1,0
50,Female,674000.0,534,313000.0,36,Employed,12.98,7.7,High School,Single,3,0
43,Male,1461000.0,661,1122000.0,36,Employed,9.17,7.8,Master,Married,2,0
38,Female,915000.0,744,332000.0,48,Employed,6.68,3.4,Master,Married,3,0
55,Male,888000.0,649,525000.0,48,Employed,9.53,6.6,PhD,Single,2,0
29,Male,722000.0,722,1665000.0,36,Employed,7.34,18.4,Master,Married,1,0
57,Male,646000.0,729,295000.0,36,Employed,7.13,4.1,PhD,Married,2,0
44,Male,1176000.0,748,1598000.0,24,Unemployed,8.56,12.0,PhD,Divorced,1,0
48,Male,708000.0,798,553000.0,36,Unemployed,7.06,7.3,Bachelor,Married,3,0
49,Female,711000.0,675,369000.0,24,Employed,8.75,6.3,Bachelor,Single,0,0
57,Female,1217000.0,598,443000.0,36,Employed,11.06,5.6,Bachelor,Single,3,1
48,Female,564000.0,646,392000.0,36,Employed,9.62,8.6,Bachelor,Divorced,3,1
48,Female,602000.0,675,828000.0,24,Employed,8.75,13.1,High School,Single,2,0
31,Female,813000.0,742,495000.0,48,Employed,6.74,4.7,Master,Married,0,0
45,Male,939000.0,475,478000.0,24,Employed,14.75,8.3,High School,Single,1,1
35,Female,967000.0,646,1024000.0,36,Employed,9.62,11.7,High School,Married,1,1
51,Male,808000.0,760,695000.0,48,Employed,6.2,8.4,High School,Married,3,1
45,Male,2132000.0,732,825000.0,36,Self-employed,8.04,3.7,PhD,Single,2,0
49,Male,818000.0,747,620000.0,36,Employed,6.59,5.8,High School,Married,0,0
29,Male,758000.0,769,1184000.0,36,Self-employed,6.93,11.8,PhD,Single,2,0
32,Male,657000.0,761,475000.0,48,Self-employed,7.17,6.4,High School,Married,1,0
50,Female,907000.0,734,256000.0,60,Self-employed,7.98,3.3,Master,Married,0,0
31,Male,998000.0,677,805000.0,36,Employed,8.69,9.1,Bachelor,Married,0,1
31,Male,1231000.0,839,893000.0,48,Employed,3.83,4.6,Bachelor,Married,1,0
26,Male,540000.0,707,188000.0,12,Employed,7.79,4.8,PhD,Married,2,0
62,Male,853000.0,611,280000.0,48,Employed,10.67,5.0,High School,Divorced,2,0
51,Male,1003000.0,639,1035000.0,60,Employed,9.83,10.9,High School,Married,3,1
41,Male,1019000.0,737,536000.0,36,Self-employed,7.89,4.7,Bachelor,Married,3,0
40,Male,847000.0,809,447000.0,48,Unemployed,6.73,7.0,Master,Married,1,1
41,Male,1004000.0,603,613000.0,36,Employed,10.91,7.0,PhD,Married,0,0
52,Female,715000.0,557,319000.0,24,Employed,12.29,6.2,Master,Married,3,0
49,Female,1462000.0,792,1159000.0,48,Self-employed,6.24,7.0,Bachelor,Divorced,1,0
36,Male,1154000.0,805,809000.0,36,Employed,4.85,4.4,Bachelor,Single,0,0
36,Male,588000.0,635,233000.0,36,Employed,9.95,5.1,Bachelor,Divorced,2,1
33,Male,616000.0,662,328000.0,36,Self-employed,10.14,8.1,Master,Single,1,0
49,Female,668000.0,729,584000.0,48,Employed,7.13,8.9,High School,Married,1,0
52,Male,1083000.0,649,722000.0,48,Employed,9.53,6.9,Master,Divorced,2,0
39,Male,605000.0,790,441000.0,24,Self-employed,6.3,6.1,High School,Single,1,1
27,Female,730000.0,572,1156000.0,36,Employed,11.84,21.3,Bachelor,Single,1,1
32,Male,949000.0,519,750000.0,60,Employed,13.43,11.5,Bachelor,Married,0,0
63,Male,898000.0,613,846000.0,36,Employed,10.61,11.5,Bachelor,Married,1,0
40,Male,914000.0,637,548000.0,60,Employed,9.89,8.6,Master,Single,1,0
52,Female,674000.0,574,447000.0,48,Employed,11.78,8.4,High School,Married,2,0
48,Female,1042000.0,545,499000.0,36,Self-employed,13.65,7.5,High School,Married,0,1
42,Female,719000.0,753,758000.0,36,Employed,6.41,8.7,High School,Single,0,0
37,Male,761000.0,597,446000.0,36,Employed,11.09,7.1,High School,Married,0,0
34,Male,890000.0,804,755000.0,36,Employed,4.88,5.2,High School,Single,2,0
48,Female,895000.0,659,637000.0,36,Employed,9.23,8.8,Master,Married,0,0
52,Female,887000.0,732,628000.0,48,Self-employed,8.04,6.6,Bachelor,Married,2,0
48,Male,713000.0,619,2083000.0,48,Employed,10.43,31.3,Bachelor,Married,0,1
46,Female,793000.0,624,379000.0,36,Employed,10.28,7.6,Master,Married,1,0
29,Male,813000.0,709,425000.0,48,Employed,7.73,5.9,Master,Single,0,0
63,Male,665000.0,705,641000.0,36,Self-employed,8.85,10.3,High School,Married,2,0
53,Female,781000.0,757,443000.0,36,Employed,6.29,5.0,PhD,Divorced,1,0
39,Male,949000.0,754,610000.0,36,Employed,6.38,6.2,PhD,Married,2,0
65,Female,684000.0,732,313000.0,48,Unemployed,9.04,6.2,High School,Married,4,1
47,Male,1257000.0,679,1068000.0,36,Employed,8.63,8.7,Master,Divorced,1,0
47,Male,1309000.0,795,1258000.0,24,Employed,5.15,5.6,High School,Married,3,0
51,Female,646000.0,720,397000.0,36,Unemployed,9.4,6.5,High School,Married,3,0
53,Female,1370000.0,843,1526000.0,24,Employed,3.71,5.3,Bachelor,Married,3,0
49,Male,837000.0,772,309000.0,36,Employed,5.84,4.6,Master,Single,4,0
34,Male,943000.0,526,394000.0,24,Employed,13.22,6.7,Master,Single,0,0
41,Female,738000.0,647,446000.0,48,Employed,9.59,8.3,Bachelor,Married,1,0
59,Male,1195000.0,708,517000.0,24,Employed,7.76,4.2,Bachelor,Married,5,0
37,Female,949000.0,744,352000.0,36,Unemployed,8.68,4.4,Bachelor,Married,2,1
42,Female,684000.0,703,414000.0,24,Unemployed,9.91,10.2,Bachelor,Single,0,1
43,Male,633000.0,762,646000.0,60,Employed,6.14,7.9,PhD,Married,0,0
43,Male,595000.0,636,716000.0,36,Employed,9.92,13.6,Bachelor,Married,1,0
48,Male,918000.0,605,451000.0,48,Employed,10.85,5.8,Bachelor,Married,2,0
60,Female,1071000.0,535,865000.0,48,Employed,12.95,12.0,Bachelor,Married,4,1
38,Male,1031000.0,708,969000.0,48,Employed,7.76,8.1,PhD,Single,2,0
34,Male,798000.0,736,1035000.0,48,Employed,6.92,10.6,Master,Married,1,0
37,Male,616000.0,648,345000.0,24,Self-employed,10.56,7.6,High School,Married,0,1
57,Female,752000.0,718,267000.0,36,Employed,7.46,3.9,Bachelor,Married,3,0
48,Male,1259000.0,534,741000.0,24,Employed,12.98,8.5,Bachelor,Married,2,0
39,Male,734000.0,567,287000.0,48,Employed,11.99,6.3,PhD,Married,2,1
54,Female,924000.0,739,489000.0,60,Employed,6.83,6.0,Bachelor,Married,4,1
55,Female,682000.0,659,395000.0,60,Employed,9.23,9.1,High School,Single,3,0
55,Female,982000.0,732,605000.0,24,Employed,7.04,6.0,Bachelor,Divorced,5,1
59,Male,800000.0,775,636000.0,36,Employed,5.75,7.4,Bachelor,Single,3,0
38,Male,1183000.0,782,1237000.0,36,Employed,5.54,7.3,Bachelor,Single,0,1
52,Female,1117000.0,600,588000.0,24,Unemployed,13.0,8.2,High School,Married,2,0
44,Male,747000.0,688,612000.0,12,Employed,8.36,10.2,High School,Married,2,0
55,Female,859000.0,748,628000.0,36,Self-employed,7.56,6.3,High School,Married,0,0
51,Female,758000.0,758,869000.0,60,Employed,6.26,8.3,Bachelor,Married,3,0
52,Male,627000.0,761,424000.0,36,Employed,6.17,5.4,Bachelor,Married,4,0
49,Female,698000.0,620,426000.0,36,Self-employed,11.4,8.4,Master,Single,0,0
36,Female,885000.0,608,469000.0,36,Employed,10.76,7.6,Bachelor,Single,1,0
46,Male,951000.0,712,619000.0,36,Self-employed,8.64,6.3,High School,Married,2,0
66,Male,962000.0,750,503000.0,60,Employed,6.5,5.0,Master,Married,2,1
60,Male,835000.0,646,376000.0,36,Employed,9.62,5.4,PhD,Single,0,0
29,Male,1109000.0,570,955000.0,12,Employed,11.9,11.2,Bachelor,Single,1,0
35,Male,846000.0,743,392000.0,36,Employed,6.71,4.7,Bachelor,Married,3,0
34,Male,1038000.0,641,585000.0,60,Self-employed,10.77,8.7,Master,Single,0,0
51,Female,584000.0,598,587000.0,36,Employed,11.06,12.6,High School,Married,0,0
54,Male,457000.0,591,240000.0,36,Employed,11.27,8.4,PhD,Married,1,1
37,Male,912000.0,645,880000.0,24,Employed,9.65,10.1,PhD,Married,1,0
45,Female,605000.0,713,329000.0,24,Employed,7.61,5.5,Bachelor,Married,3,0
55,Male,840000.0,657,360000.0,48,Employed,9.29,4.8,Bachelor,Married,0,0
51,Female,808000.0,493,235000.0,36,Employed,14.21,5.8,High School,Married,1,1
46,Male,1469000.0,566,1655000.0,36,Employed,12.02,14.6,PhD,Married,0,0
47,Male,977000.0,639,397000.0,36,Employed,9.83,5.7,Master,Single,0,0
45,Male,903000.0,729,916000.0,60,Employed,7.13,8.1,Bachelor,Married,4,1
40,Female,1105000.0,567,434000.0,12,Employed,11.99,6.1,High School,Married,1,0
46,Male,964000.0,705,1274000.0,48,Employed,7.85,11.7,Master,Married,2,0
50,Female,773000.0,578,1429000.0,36,Employed,11.66,23.1,PhD,Married,3,0
56,Male,1247000.0,614,410000.0,48,Employed,10.58,4.0,Master,Married,4,0
48,Male,656000.0,600,260000.0,60,Employed,11.0,6.3,High School,Single,0,0
52,Male,969000.0,546,809000.0,36,Unemployed,14.62,13.6,Bachelor,Married,3,0
35,Female,561000.0,732,509000.0,24,Self-employed,8.04,9.5,High School,Married,3,1
44,Female,911000.0,682,893000.0,24,Unemployed,10.54,11.9,PhD,Divorced,3,1
26,Male,854000.0,775,498000.0,48,Employed,5.75,5.3,Bachelor,Single,2,0
38,Male,1495000.0,567,2418000.0,24,Self-employed,12.99,21.5,Master,Single,1,1
51,Male,607000.0,589,391000.0,24,Employed,11.33,9.1,High School,Married,2,0
68,Male,799000.0,643,317000.0,24,Employed,9.71,5.8,High School,Divorced,2,0
33,Male,1078000.0,756,705000.0,36,Employed,6.32,5.1,Master,Divorced,1,0
42,Female,942000.0,643,376000.0,12,Employed,9.71,5.9,Master,Married,0,0
53,Female,931000.0,669,1368000.0,48,Employed,8.93,14.5,High School,Married,3,0
37,Male,646000.0,642,316000.0,48,Employed,9.74,5.5,Bachelor,Married,0,0
46,Male,735000.0,555,541000.0,36,Employed,12.35,11.6,Master,Single,1,0
51,Female,1310000.0,815,827000.0,36,Employed,4.55,3.7,Master,Married,1,0
48,Female,856000.0,702,455000.0,36,Self-employed,8.94,5.3,Master,Married,1,1
36,Male,936000.0,762,336000.0,48,Employed,6.14,3.3,High School,Married,3,0
41,Male,820000.0,729,773000.0,36,Employed,7.13,7.5,Bachelor,Married,1,0
52,Male,658000.0,694,852000.0,36,Employed,8.18,13.2,PhD,Married,4,0
46,Male,1161000.0,561,468000.0,36,Employed,12.17,5.9,PhD,Married,3,0
25,Male,943000.0,725,366000.0,48,Employed,7.25,3.6,Bachelor,Single,1,0
52,Male,1965000.0,594,1766000.0,36,Self-employed,12.18,11.9,PhD,Divorced,0,0
29,Female,613000.0,671,217000.0,36,Employed,8.87,5.6,High School,Single,1,0
51,Male,1132000.0,722,1448000.0,24,Employed,7.34,10.3,Bachelor,Married,0,0
37,Male,596000.0,761,301000.0,36,Employed,6.17,4.2,Master,Married,1,0
62,Male,952000.0,735,434000.0,36,Self-employed,7.95,4.5,High School,Divorced,1,1
41,Female,1163000.0,732,931000.0,36,Unemployed,9.04,7.9,PhD,Married,0,0
40,Female,522000.0,591,208000.0,36,Employed,11.27,7.8,Bachelor,Married,2,0
35,Male,781000.0,654,380000.0,48,Employed,9.38,5.2,Bachelor,Divorced,1,0
40,Male,722000.0,525,479000.0,12,Employed,13.25,10.4,High School,Divorced,0,0
56,Female,745000.0,744,229000.0,36,Self-employed,7.68,3.8,Bachelor,Married,4,1
70,Male,1041000.0,822,1834000.0,36,Employed,4.34,9.6,Bachelor,Single,3,0
42,Male,1227000.0,631,802000.0,36,Employed,10.07,7.7,Bachelor,Divorced,2,1
44,Male,825000.0,560,289000.0,36,Employed,12.2,6.2,High School,Divorced,1,0
51,Male,932000.0,685,417000.0,48,Employed,8.45,4.8,Master,Single,4,1
57,Male,925000.0,783,1119000.0,24,Employed,5.51,7.4,High School,Married,1,1
47,Female,866000.0,703,796000.0,48,Employed,7.91,8.4,Master,Married,3,0
42,Female,641000.0,529,717000.0,48,Employed,13.13,17.4,Bachelor,Single,2,1
43,Male,1224000.0,833,721000.0,36,Employed,4.01,3.8,Bachelor,Single,1,0
50,Female,955000.0,774,815000.0,48,Unemployed,7.78,7.7,Bachelor,Married,4,0
25,Male,909000.0,583,671000.0,36,Self-employed,12.51,10.1,Bachelor,Divorced,0,1
48,Male,703000.0,808,751000.0,36,Employed,4.76,6.1,Master,Single,3,0
41,Male,745000.0,679,868000.0,60,Self-employed,9.63,12.7,PhD,Divorced,0,0
53,Female,842000.0,660,411000.0,24,Employed,9.2,6.0,Bachelor,Divorced,0,0
32,Male,553000.0,682,356000.0,24,Employed,8.54,10.0,Bachelor,Married,2,0
47,Male,581000.0,776,334000.0,24,Employed,5.72,5.5,Bachelor,Married,2,0
44,Female,727000.0,729,506000.0,36,Employed,7.13,7.2,PhD,Married,0,0
48,Female,1018000.0,540,813000.0,24,Unemployed,14.8,12.6,Master,Married,1,0
31,Female,679000.0,824,280000.0,60,Self-employed,5.28,4.0,Bachelor,Divorced,1,0
47,Male,666000.0,591,696000.0,36,Employed,11.27,13.7,Bachelor,Married,1,1
46,Male,696000.0,751,319000.0,48,Employed,6.47,4.6,High School,Single,1,0
46,Male,761000.0,723,470000.0,24,Self-employed,8.31,6.7,Master,Single,1,0
47,Male,785000.0,606,895000.0,36,Employed,10.82,14.0,Master,Married,3,0
49,Female,1848000.0,600,1329000.0,12,Employed,11.0,8.7,PhD,Divorced,3,1
53,Male,1231000.0,788,1087000.0,24,Employed,5.36,6.5,Bachelor,Married,2,0
39,Male,1177000.0,672,489000.0,36,Self-employed,9.84,4.4,Master,Married,1,0
