Age,Gender,Income,Credit_Score,Loan_Amount,Loan_Term,Employment_Status,Interest_Rate,Debt_To_Income_Ratio,Education_Level,Marital_Status,Previous_Loans,Default,Loan_To_Income_Ratio,Monthly_Payment,Payment_To_Income_Ratio,Credit_Score_Group,Income_Group,Term_Category,Gender_Encoded,Employment_Status_Encoded,Education_Level_Encoded,Marital_Status_Encoded,Credit_Score_Group_Encoded,Income_Group_Encoded,Term_Category_Encoded
46,Female,1087000.0,594,432000.0,60,Employed,11.18,5.8,Master,Married,0,0,0.39742410303587855,9431.552862515282,0.10412017879501692,Very_Low,High,Long,0,0,2,1,4,0,0
52,Male,814000.0,679,366000.0,24,Unemployed,10.63,6.7,Master,Married,0,0,0.44963144963144963,16995.665024359187,0.2505503443394475,Medium,Medium,Medium,1,2,2,1,2,2,1
60,Male,944000.0,656,981000.0,36,Employed,9.32,10.9,Bachelor,Divorced,4,0,1.0391949152542372,31341.84536163428,0.398413288495351,Low,High,Medium,1,0,0,0,1,0,1
55,Male,931000.0,734,826000.0,36,Employed,6.98,7.3,Master,Single,4,0,0.8872180451127819,25496.929486116765,0.3286392629789487,High,High,Medium,1,0,2,2,0,0,1
38,Female,890000.0,829,831000.0,24,Employed,4.13,6.0,High School,Married,2,0,0.9337078651685393,36134.21271391083,0.4872028680527302,Very_High,Medium,Medium,0,0,1,1,3,2,1
44,Male,851000.0,658,814000.0,24,Employed,9.26,9.8,Master,Married,1,0,0.9565217391304348,37284.559714330615,0.525751723351313,Low,Medium,Medium,1,0,2,1,1,2,1
34,Male,972000.0,542,465000.0,60,Employed,12.74,7.1,Bachelor,Married,0,0,0.4783950617283951,10518.39211909603,0.12985669282834605,Very_Low,High,Long,1,0,0,1,4,0,0
61,Male,744000.0,798,481000.0,36,Employed,5.06,4.5,PhD,Married,5,1,0.646505376344086,14428.96257772329,0.2327252028665047,Very_High,Low,Medium,1,0,3,1,3,1,1
47,Female,1373000.0,519,1128000.0,24,Employed,13.43,12.5,Master,Single,2,1,0.8215586307356154,53855.28489246086,0.47069440546943214,Very_Low,Very_High,Medium,0,0,2,2,4,3,1
38,Female,783000.0,822,357000.0,24,Employed,4.34,3.7,High School,Married,0,0,0.4559386973180077,15556.779077635018,0.23841807015532593,Very_High,Low,Medium,0,0,1,1,3,1,1
49,Female,632000.0,730,206000.0,24,Self-employed,8.1,3.8,Bachelor,Married,1,0,0.3259493670886076,9326.22015877866,0.17708012959706318,High,Very_Low,Medium,0,1,0,1,0,4,1
48,Female,918000.0,816,590000.0,36,Unemployed,6.52,5.0,High School,Married,3,0,0.6427015250544662,18088.283068560093,0.23644814468706005,Very_High,Medium,Medium,0,2,1,1,3,2,1
41,Male,675000.0,610,659000.0,36,Employed,10.7,15.0,Master,Married,0,0,0.9762962962962963,21481.3116039535,0.38188998407028446,Very_Low,Very_Low,Medium,1,0,2,1,4,4,1
33,Male,1021000.0,522,644000.0,36,Employed,13.34,10.4,Bachelor,Married,0,0,0.6307541625857003,21804.52003612426,0.2562725175646338,Very_Low,High,Medium,1,0,0,1,4,0,1
49,Male,1881000.0,688,1930000.0,24,Employed,8.36,9.5,Bachelor,Single,1,1,1.0260499734183945,87605.9010010929,0.5588893205811349,Medium,Very_High,Medium,1,0,0,2,2,3,1
45,Male,697000.0,679,223000.0,36,Employed,8.63,4.5,PhD,Married,0,1,0.3199426111908178,7053.001586081152,0.12142900865562958,Medium,Low,Medium,1,0,3,1,2,1,1
52,Male,971000.0,650,735000.0,12,Self-employed,10.5,10.6,PhD,Single,3,0,0.756951596292482,64789.22312727052,0.8006907080610156,Low,High,Short,1,1,3,2,1,0,2
45,Male,568000.0,824,604000.0,48,Employed,4.28,5.8,PhD,Single,4,0,1.0633802816901408,13713.558230764063,0.28972306121332525,Very_High,Very_Low,Long,1,0,3,2,3,4,0
55,Male,1017000.0,773,441000.0,24,Employed,5.81,4.2,High School,Married,2,0,0.4336283185840708,19507.655606211967,0.2301788272119406,Very_High,High,Medium,1,0,1,1,3,0,1
46,Female,684000.0,729,734000.0,48,Employed,7.13,9.1,Master,Married,0,0,1.0730994152046784,17620.84754490605,0.3091376762264219,High,Very_Low,Long,0,0,2,1,0,4,0
46,Female,729000.0,597,427000.0,36,Employed,11.09,7.9,PhD,Married,2,0,0.5857338820301783,13997.638278402392,0.23041379882143856,Very_Low,Low,Medium,0,0,3,1,4,1,1
56,Female,681000.0,748,2464000.0,36,Employed,6.56,26.3,Bachelor,Married,5,1,3.618208516886931,75586.45216308614,1.3319198619046015,High,Very_Low,Medium,0,0,0,1,0,4,1
42,Female,1072000.0,746,352000.0,24,Self-employed,7.62,3.5,High School,Married,1,0,0.3283582089552239,15859.070618373822,0.17752690990716966,High,High,Medium,0,1,1,1,0,0,1
34,Male,1154000.0,673,1515000.0,36,Employed,8.81,12.4,Master,Single,0,0,1.3128249566724437,48042.7376979155,0.49957786167676427,Medium,Very_High,Medium,1,0,2,2,2,3,1
28,Female,815000.0,809,529000.0,48,Employed,4.73,4.2,PhD,Divorced,0,0,0.649079754601227,12117.901780171447,0.1784230936957759,Very_High,Medium,Long,0,0,3,0,3,2,0
52,Male,706000.0,598,233000.0,24,Employed,11.06,4.3,Master,Divorced,0,0,0.330028328611898,10866.117990522022,0.1846932236349352,Very_Low,Low,Medium,1,0,2,0,4,1,1
48,Female,1476000.0,632,754000.0,24,Employed,10.04,6.3,Bachelor,Married,1,0,0.510840108401084,34807.19641811453,0.2829853367326385,Low,Very_High,Medium,0,0,0,1,1,3,1
50,Male,719000.0,543,471000.0,36,Employed,12.71,9.3,High School,Single,3,1,0.655076495132128,15804.14108824432,0.2637686968830763,Very_Low,Low,Medium,1,0,1,2,4,1,1
37,Female,506000.0,765,615000.0,24,Employed,6.05,13.4,Master,Married,0,0,1.215415019762846,27271.033228952292,0.6467438710423469,High,Very_Low,Medium,0,0,2,1,0,4,1
34,Male,956000.0,720,1590000.0,36,Self-employed,8.4,15.1,Bachelor,Single,2,0,1.6631799163179917,50118.741587459466,0.6291055429388217,High,High,Medium,1,1,0,2,0,0,1
27,Male,594000.0,645,777000.0,12,Employed,9.65,16.5,Master,Single,0,0,1.3080808080808082,68184.22760001615,1.3774591434346697,Low,Very_Low,Short,1,0,2,2,1,4,2
41,Female,1168000.0,597,482000.0,36,Self-employed,12.09,5.4,High School,Single,1,1,0.4126712328767123,16030.02437717666,0.16469203127236295,Very_Low,Very_High,Medium,0,1,1,2,4,3,1
47,Male,779000.0,521,755000.0,36,Employed,13.37,15.2,High School,Married,1,0,0.9691912708600771,25573.694607938683,0.3939465151415458,Very_Low,Low,Medium,1,0,1,1,4,1,1
42,Female,1027000.0,598,759000.0,24,Self-employed,12.06,10.8,Bachelor,Single,0,0,0.73904576436222,35750.03599796913,0.41772193960626053,Very_Low,High,Medium,0,1,0,2,4,0,1
43,Female,1362000.0,680,697000.0,36,Employed,8.6,6.1,Bachelor,Single,0,0,0.5117474302496329,22034.88457386128,0.1941399521926104,Medium,Very_High,Medium,0,0,0,2,2,3,1
58,Female,672000.0,626,390000.0,36,Employed,10.22,6.8,Master,Married,4,1,0.5803571428571429,12624.524069976966,0.22543792982101724,Low,Very_Low,Medium,0,0,2,1,1,4,1
41,Female,725000.0,629,343000.0,24,Unemployed,12.13,6.9,Bachelor,Single,0,0,0.4731034482758621,16167.032070845624,0.2675922549657207,Low,Low,Medium,0,2,0,2,1,1,1
45,Female,841000.0,790,647000.0,36,Employed,5.3,6.0,Master,Married,3,0,0.7693222354340071,19478.43716691921,0.2779325160559222,Very_High,Medium,Medium,0,0,2,1,3,2,1
52,Male,1460000.0,695,737000.0,36,Self-employed,9.15,5.5,Master,Married,4,0,0.5047945205479452,23487.88824028318,0.19305113622150558,Medium,Very_High,Medium,1,1,2,1,2,3,1
42,Female,711000.0,746,337000.0,12,Employed,6.62,5.1,High School,Married,0,0,0.4739803094233474,29100.51103164562,0.4911478655130062,High,Low,Short,0,0,1,1,0,1,2
48,Female,740000.0,516,515000.0,60,Self-employed,14.52,11.5,PhD,Married,2,0,0.6959459459459459,12122.43874271068,0.19658008771963265,Very_Low,Low,Long,0,1,3,1,4,1,0
55,Female,1025000.0,658,910000.0,36,Employed,9.26,10.8,Master,Single,0,0,0.8878048780487805,29047.999078182547,0.3400741355494542,Low,High,Medium,0,0,2,2,1,0,1
61,Male,783000.0,686,490000.0,24,Employed,8.42,10.9,Master,Married,2,0,0.6257982120051085,22255.35290116914,0.34107820538190253,Medium,Low,Medium,1,0,2,1,2,1,1
35,Female,870000.0,606,1058000.0,48,Employed,10.82,14.6,PhD,Married,1,0,1.2160919540229884,27252.17163670478,0.37589202257523835,Very_Low,Medium,Long,0,0,3,1,4,2,0
59,Female,632000.0,578,339000.0,36,Employed,11.66,8.6,Bachelor,Divorced,3,0,0.5363924050632911,11204.679956451218,0.21274708778071935,Very_Low,Very_Low,Medium,0,0,0,0,4,4,1
45,Female,1873000.0,788,1238000.0,36,Self-employed,6.36,4.9,Bachelor,Married,0,1,0.6609717031500267,37864.62718168075,0.2425923791672018,Very_High,Very_High,Medium,0,1,0,1,3,3,1
39,Male,597000.0,815,631000.0,24,Employed,4.55,8.6,High School,Married,2,0,1.0569514237855946,27555.857319904553,0.5538865792945639,Very_High,Very_Low,Medium,1,0,1,1,3,4,1
44,Male,783000.0,555,432000.0,48,Self-employed,13.35,9.7,Bachelor,Married,2,0,0.5517241379310345,11664.663288722006,0.17876878603405372,Very_Low,Low,Long,1,1,0,1,4,1,0
65,Male,912000.0,654,623000.0,48,Employed,9.38,7.2,Bachelor,Married,4,0,0.6831140350877193,15616.037375655316,0.2054741759954647,Low,Medium,Long,1,0,0,1,1,2,0
45,Female,1661000.0,824,539000.0,36,Self-employed,5.28,2.2,Master,Divorced,2,0,0.32450331125827814,16222.160461653795,0.11719802862121947,Very_High,Very_High,Medium,0,1,2,0,3,3,1
40,Female,603000.0,557,357000.0,24,Employed,12.29,8.5,High School,Married,2,0,0.5920398009950248,16853.618156909015,0.3353953862071446,Very_Low,Very_Low,Medium,0,0,1,1,4,4,1
48,Male,1717000.0,725,609000.0,24,Employed,7.25,5.3,High School,Single,0,0,0.3546884100174723,27335.574110322847,0.19104652843557027,High,Very_High,Medium,1,0,1,2,0,3,1
38,Male,1069000.0,832,514000.0,36,Employed,4.04,3.5,Bachelor,Married,3,0,0.480823199251637,15184.47600956009,0.17045249028505247,Very_High,High,Medium,1,0,0,1,3,0,1
31,Male,934000.0,835,432000.0,24,Unemployed,5.95,3.7,High School,Single,2,0,0.4625267665952891,19136.77225113943,0.2458685942330548,Very_High,High,Medium,1,2,1,2,3,0,1
34,Male,633000.0,684,280000.0,36,Employed,8.48,5.1,Master,Married,2,0,0.4423380726698262,8836.315848873532,0.1675130966611096,Medium,Very_Low,Medium,1,0,2,1,2,4,1
34,Female,992000.0,597,482000.0,36,Employed,11.09,7.2,Master,Married,0,0,0.48588709677419356,15800.612763910896,0.19113644472472857,Very_Low,High,Medium,0,0,2,1,4,0,1
35,Female,678000.0,611,344000.0,48,Employed,10.67,8.2,Bachelor,Married,0,0,0.5073746312684366,8835.831744166053,0.15638640255161154,Very_Low,Very_Low,Long,0,0,0,1,4,4,0
34,Male,1269000.0,795,1319000.0,36,Employed,5.15,6.8,High School,Married,2,0,1.0394011032308905,39620.504770137515,0.3746619836419623,Very_High,Very_High,Medium,1,0,1,1,3,3,1
48,Male,677000.0,803,574000.0,24,Self-employed,5.91,6.4,High School,Single,0,1,0.8478581979320532,25416.75891239773,0.4505186217854842,Very_High,Very_Low,Medium,1,1,1,2,3,4,1
36,Male,805000.0,716,277000.0,48,Employed,7.52,4.3,Master,Divorced,3,0,0.3440993788819876,6700.141537708067,0.09987788627639355,Medium,Medium,Long,1,0,2,0,2,2,0
41,Female,727000.0,756,552000.0,48,Employed,6.32,6.5,PhD,Single,0,0,0.7592847317744154,13044.876495968032,0.21532120763633614,High,Low,Long,0,0,3,2,0,1,0
57,Male,701000.0,749,590000.0,36,Self-employed,7.53,7.4,Bachelor,Single,3,1,0.8416547788873039,18360.79886633425,0.3143075412211284,High,Low,Medium,1,1,0,2,0,1,1
44,Male,1081000.0,729,666000.0,12,Employed,7.13,5.1,Master,Married,0,1,0.6160962072155411,57666.73397203015,0.6401487582464033,High,High,Short,1,0,2,1,0,0,2
49,Male,1025000.0,774,743000.0,36,Self-employed,6.78,6.4,PhD,Divorced,0,0,0.7248780487804878,22867.020390970476,0.2677114582357519,Very_High,High,Medium,1,1,3,0,3,0,1
36,Female,1248000.0,735,975000.0,48,Employed,6.95,6.5,High School,Married,0,1,0.78125,23324.977650756613,0.22427863125727512,High,Very_High,Long,0,0,1,1,0,3,0
36,Female,538000.0,699,533000.0,12,Unemployed,10.03,12.9,PhD,Married,2,1,0.9907063197026023,46866.605028302256,1.0453517850178942,Medium,Very_Low,Short,0,2,3,1,2,4,2
29,Female,1163000.0,623,400000.0,36,Employed,10.31,5.1,Bachelor,Single,0,0,0.34393809114359414,12965.170473280123,0.13377647951793764,Low,Very_High,Medium,0,0,0,2,1,3,1
36,Male,2083000.0,750,1360000.0,36,Employed,6.5,5.5,PhD,Single,1,0,0.6529044647143543,41682.6439120536,0.2401304498053976,High,Very_High,Medium,1,0,3,2,0,3,1
39,Male,741000.0,685,1060000.0,36,Employed,8.45,13.2,Bachelor,Married,1,1,1.4304993252361673,33437.03660618763,0.5414904713552652,Medium,Low,Medium,1,0,0,1,2,1,1
36,Male,1623000.0,640,2106000.0,48,Employed,9.8,13.7,High School,Married,0,0,1.2975970425138632,53211.54935239985,0.39343104881626506,Low,Very_High,Long,1,0,1,1,1,3,0
32,Female,759000.0,766,841000.0,36,Employed,6.02,9.0,PhD,Divorced,0,0,1.1080368906455862,25592.471256300985,0.40462405148301955,High,Low,Medium,0,0,3,0,0,1,1
34,Male,579000.0,738,535000.0,36,Employed,6.86,8.1,High School,Single,2,0,0.924006908462867,16485.022913497127,0.34165850597921504,High,Very_Low,Medium,1,0,1,2,0,4,1
44,Female,786000.0,814,1383000.0,36,Employed,4.58,9.7,PhD,Married,1,0,1.7595419847328244,41189.46123554211,0.6288467364204903,Very_High,Low,Medium,0,0,3,1,3,1,1
37,Female,1180000.0,598,1907000.0,24,Employed,11.06,18.8,High School,Married,0,1,1.6161016949152542,88934.2790039721,0.9044163966505637,Very_Low,Very_High,Medium,0,0,1,1,4,3,1
41,Female,677000.0,726,454000.0,36,Unemployed,9.22,11.3,Master,Married,3,1,0.670605612998523,14483.608956143635,0.25672571266428895,High,Very_Low,Medium,0,2,2,1,0,4,1
45,Male,730000.0,625,311000.0,48,Employed,10.25,6.1,Bachelor,Married,3,1,0.426027397260274,7925.154869456034,0.13027651840201698,Low,Low,Long,1,0,0,1,1,1,0
50,Male,1048000.0,800,710000.0,60,Employed,5.0,4.8,PhD,Married,0,0,0.6774809160305344,13398.575887247804,0.15341880786924966,Very_High,High,Long,1,0,3,1,3,0,0
29,Male,813000.0,567,2443000.0,36,Employed,11.99,37.3,High School,Single,1,0,3.004920049200492,81130.89111791822,1.1975039279397524,Very_Low,Medium,Medium,1,0,1,2,4,2,1
53,Female,1054000.0,728,407000.0,12,Employed,7.16,3.7,Bachelor,Married,1,0,0.38614800759013285,35246.413101093036,0.4012874356860687,High,High,Short,0,0,0,1,0,0,2
48,Female,932000.0,763,560000.0,60,Employed,6.11,4.3,Master,Married,0,0,0.6008583690987125,10855.035205271268,0.13976440178460858,High,High,Long,0,0,2,1,0,0,0
32,Male,957000.0,656,360000.0,36,Unemployed,11.32,6.4,PhD,Married,1,1,0.3761755485893417,11840.567534078127,0.14847106625803294,Low,High,Medium,1,2,3,1,1,0,1
56,Male,796000.0,822,657000.0,60,Self-employed,5.34,6.6,Bachelor,Married,1,0,0.8253768844221105,12501.000973989381,0.1884573011154178,Very_High,Low,Long,1,1,0,1,3,1,0
59,Female,963000.0,782,444000.0,24,Employed,5.54,3.6,Bachelor,Married,5,0,0.46105919003115264,19586.450471067976,0.24406791864259159,Very_High,High,Medium,0,0,0,1,3,0,1
31,Female,632000.0,640,390000.0,36,Employed,9.8,7.3,Bachelor,Married,1,0,0.6170886075949367,12547.614246932982,0.2382458401316389,Low,Very_Low,Medium,0,0,0,1,1,4,1
39,Male,1294000.0,454,320000.0,24,Employed,15.38,4.8,Bachelor,Married,0,0,0.2472952086553323,15573.563632295578,0.14442253754833612,Very_Low,Very_High,Medium,1,0,0,1,4,3,1
53,Male,748000.0,640,647000.0,48,Employed,9.8,9.7,Master,Married,0,0,0.8649732620320856,16347.517773505557,0.26225964342522284,Low,Low,Long,1,0,2,1,1,1,0
51,Male,1257000.0,636,1467000.0,48,Employed,9.92,12.4,High School,Married,1,1,1.1670644391408114,37150.57379939149,0.3546594157459808,Low,Very_High,Long,1,0,1,1,1,3,0
36,Male,778000.0,795,500000.0,36,Employed,5.15,4.1,Master,Single,1,0,0.6426735218508998,15019.145098611645,0.2316577650171462,Very_High,Low,Medium,1,0,2,2,3,1,1
37,Female,889000.0,829,657000.0,24,Employed,4.13,4.6,Bachelor,Married,0,0,0.7390326209223848,28568.204275619028,0.3856225549014942,Very_High,Medium,Medium,0,0,0,1,3,2,1
42,Female,741000.0,549,400000.0,24,Self-employed,13.53,9.1,High School,Married,2,0,0.5398110661268556,19116.45902779952,0.3095782838510044,Very_Low,Low,Medium,0,1,1,1,4,1,1
44,Female,658000.0,684,485000.0,36,Employed,8.48,9.4,Bachelor,Single,3,0,0.7370820668693009,15305.76138108451,0.27913242640275704,Medium,Very_Low,Medium,0,0,0,2,2,4,1
48,Male,578000.0,702,393000.0,36,Employed,7.94,7.3,Master,Married,3,0,0.6799307958477508,12304.316606935221,0.25545293993637136,Medium,Very_Low,Medium,1,0,2,1,2,4,1
42,Female,646000.0,563,550000.0,36,Self-employed,13.11,12.7,Bachelor,Single,0,0,0.8513931888544891,18560.82760065221,0.3447831752443135,Very_Low,Very_Low,Medium,0,1,0,2,4,4,1
44,Male,782000.0,662,945000.0,36,Employed,9.14,11.7,High School,Divorced,1,1,1.2084398976982098,30112.35932551508,0.462082240289234,Low,Low,Medium,1,0,1,0,1,1,1
51,Male,934000.0,646,432000.0,36,Employed,9.62,6.7,High School,Married,1,0,0.4625267665952891,13862.479850478501,0.17810466617317133,Low,High,Medium,1,0,1,1,1,0,1
29,Male,1141000.0,700,688000.0,12,Employed,8.0,6.5,Master,Divorced,0,0,0.6029798422436459,59848.039210770345,0.6294272309634041,Medium,Very_High,Short,1,0,2,0,2,3,2
38,Male,739000.0,729,809000.0,36,Employed,7.13,9.5,Bachelor,Married,2,0,1.094722598105548,25027.68482829877,0.4064035425434171,High,Low,Medium,1,0,0,1,0,1,1
50,Female,697000.0,740,286000.0,36,Employed,6.8,3.7,PhD,Single,0,0,0.4103299856527977,8804.720473595118,0.15158772694855296,High,Low,Medium,0,0,3,2,0,1,1
57,Female,639000.0,586,186000.0,60,Employed,11.42,4.3,Master,Single,4,0,0.29107981220657275,4083.1587606575727,0.07667903775882766,Very_Low,Very_Low,Long,0,0,2,2,4,4,0
45,Male,996000.0,770,819000.0,36,Employed,5.9,5.8,Bachelor,Single,4,0,0.822289156626506,24878.474631589797,0.29974065821192525,Very_High,High,Medium,1,0,0,2,3,0,1
46,Male,1361000.0,734,1227000.0,36,Self-employed,7.98,8.6,Bachelor,Single,2,0,0.9015429831006613,38438.40064112165,0.3389131577468477,High,Very_High,Medium,1,1,0,2,0,3,1
33,Male,1266000.0,795,708000.0,24,Employed,5.15,4.0,Bachelor,Single,0,1,0.5592417061611374,31108.52697451114,0.2948675542607691,Very_High,Very_High,Medium,1,0,0,2,3,3,1
43,Male,1067000.0,679,562000.0,60,Employed,8.63,5.1,PhD,Married,0,0,0.5267104029990628,11565.53481916976,0.13007161933461772,Medium,High,Long,1,0,3,1,2,0,0
46,Female,1051000.0,797,580000.0,12,Employed,5.09,4.2,Bachelor,Single,0,0,0.5518553758325404,49676.26398795421,0.5671885517178407,Very_High,High,Short,0,0,0,2,3,0,2
38,Female,1507000.0,787,791000.0,36,Employed,5.39,3.4,High School,Married,1,0,0.5248838752488387,23845.733009618638,0.18987975853710926,Very_High,Very_High,Medium,0,0,1,1,3,3,1
39,Male,932000.0,677,872000.0,60,Employed,8.69,9.1,Bachelor,Married,2,0,0.9356223175965666,17970.37302477013,0.23137819345197594,Medium,High,Long,1,0,0,1,2,0,0
42,Male,1042000.0,663,429000.0,36,Employed,9.11,5.6,Master,Married,1,0,0.41170825335892514,13664.058748704736,0.15735960171253055,Low,High,Medium,1,0,2,1,1,0,1
27,Male,732000.0,812,503000.0,36,Employed,4.64,5.6,Master,Single,1,0,0.6871584699453552,14994.194956864087,0.24580647470268993,Very_High,Low,Medium,1,0,2,2,3,1,1
40,Female,598000.0,743,296000.0,24,Employed,6.71,6.8,PhD,Divorced,3,0,0.49498327759197325,13213.802740686177,0.2651599212177828,High,Very_Low,Medium,0,0,3,0,0,4,1
37,Male,691000.0,810,300000.0,48,Self-employed,5.7,4.2,Bachelor,Married,0,0,0.4341534008683068,7004.319663392485,0.12163796810522405,Very_High,Very_Low,Long,1,1,0,1,3,4,0
40,Male,843000.0,765,942000.0,24,Self-employed,7.05,10.1,Bachelor,Married,1,0,1.1174377224199288,42197.125126610816,0.6006708203076273,High,Medium,Medium,1,1,0,1,0,2,1
34,Female,842000.0,717,473000.0,24,Employed,7.49,5.3,Bachelor,Single,0,0,0.5617577197149644,21282.656598622238,0.30331577100174206,Medium,Medium,Medium,0,0,0,2,2,2,1
57,Male,1706000.0,576,1117000.0,24,Employed,11.72,8.3,PhD,Married,4,0,0.6547479484173505,52435.130648786,0.36882858604069874,Very_Low,Very_High,Medium,1,0,3,1,4,3,1
47,Male,887000.0,639,317000.0,24,Employed,9.83,4.7,PhD,Married,0,0,0.3573844419391206,14603.081276403718,0.1975614152388327,Low,Medium,Medium,1,0,3,1,1,2,1
49,Female,1273000.0,830,730000.0,60,Employed,4.1,3.3,PhD,Divorced,1,0,0.5734485467399842,13477.02930084433,0.12704191014150193,Very_High,Very_High,Long,0,0,3,0,3,3,0
53,Female,786000.0,647,734000.0,36,Employed,9.59,9.8,High School,Divorced,3,1,0.9338422391857506,23543.07732114437,0.35943629497930335,Low,Low,Medium,0,0,1,0,1,1,1
45,Female,788000.0,564,1769000.0,36,Unemployed,14.08,33.0,Bachelor,Married,2,1,2.24492385786802,60528.98475446115,0.9217611891542306,Very_Low,Low,Medium,0,2,0,1,4,1,1
32,Female,578000.0,741,200000.0,60,Employed,6.77,6.6,Bachelor,Married,0,0,0.3460207612456747,3938.572809043159,0.08176967769639777,High,Very_Low,Long,0,0,0,1,0,4,0
46,Female,708000.0,748,470000.0,24,Self-employed,7.56,6.0,Bachelor,Married,3,0,0.6638418079096046,21162.6337593579,0.35868870778572715,High,Low,Medium,0,1,0,1,0,1,1
47,Male,1017000.0,637,794000.0,12,Employed,9.89,8.3,High School,Single,3,0,0.7807276302851525,69764.59993244885,0.823181120146889,Low,High,Short,1,0,1,2,1,0,2
51,Male,880000.0,641,438000.0,36,Employed,9.77,5.6,High School,Married,3,0,0.49772727272727274,14085.778362880625,0.19207879585746307,Low,Medium,Medium,1,0,1,1,1,2,1
43,Male,1155000.0,684,1176000.0,36,Employed,8.48,12.6,Bachelor,Single,2,0,1.018181818181818,37112.52656526884,0.3855846915872087,Medium,Very_High,Medium,1,0,0,2,2,3,1
34,Male,874000.0,495,330000.0,36,Employed,14.15,7.1,Bachelor,Married,1,0,0.37757437070938216,11302.674436755782,0.15518546137422126,Very_Low,Medium,Medium,1,0,0,1,4,2,1
39,Female,761000.0,763,601000.0,12,Employed,6.11,6.2,Bachelor,Single,2,0,0.7897503285151117,51756.31553185027,0.8161311253379806,High,Low,Short,0,0,0,2,0,1,2
41,Female,1812000.0,646,943000.0,36,Employed,9.62,5.7,High School,Married,1,0,0.5204194260485652,30259.99652546581,0.20039732798321727,Low,Very_High,Medium,0,0,1,1,1,3,1
48,Female,846000.0,782,1149000.0,24,Employed,5.54,9.1,Master,Married,3,0,1.3581560283687943,50686.557637966456,0.7189582643683186,Very_High,Medium,Medium,0,0,2,1,3,2,1
47,Female,1260000.0,767,699000.0,24,Self-employed,6.99,4.6,Bachelor,Married,4,0,0.5547619047619048,31292.864032434536,0.29802727649937655,High,Very_High,Medium,0,1,0,1,0,3,1
41,Male,757000.0,729,462000.0,24,Employed,7.13,5.6,Master,Married,1,0,0.6103038309114928,20712.16994114432,0.3283303028979284,High,Low,Medium,1,0,2,1,0,1,1
